Study ID,Study Name,Study Contact,Line ID,Line Name,Control,Strain,Carbon Source,Carbon Labeling,Line Experimenter,Line Contact,Protocol ID,Protocol Name,Assay ID,Assay Name,Measurement Type,Compartment,Measurement Updated,X Units,Y Units,27.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50195,c2-b5-02_c2_1.0mMiptg-R1,F,TBD,,,,,1929,GC-MS,50240,c2-b5-02_c2_1.0mMiptg-R1,hexadecan-1-ol,,2018-04-13 01:20:36.397509+00:00,hours,g/L,0.06025
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50174,c2-b5-18_c2-R1,F,TBD,,,,,1929,GC-MS,50219,c2-b5-18_c2-R1,dodecan-1-ol,,2018-04-06 22:56:06.356756+00:00,hours,g/L,0.03711
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50174,c2-b5-18_c2-R1,F,TBD,,,,,1929,GC-MS,50219,c2-b5-18_c2-R1,tetradecan-1-ol,,2018-04-13 01:20:34.641215+00:00,hours,g/L,0.02855
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50194,c2-b5-01_c2_1.0mMiptg-R3,F,TBD,,,,,1929,GC-MS,50239,c2-b5-01_c2_1.0mMiptg-R3,dodecan-1-ol,,2018-04-06 22:56:07.110552+00:00,hours,g/L,0.29577
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50174,c2-b5-18_c2-R1,F,TBD,,,,,1929,GC-MS,50219,c2-b5-18_c2-R1,hexadecan-1-ol,,2018-04-13 01:20:34.671704+00:00,hours,g/L,0.18792
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50174,c2-b5-18_c2-R1,F,TBD,,,,,1929,GC-MS,50219,c2-b5-18_c2-R1,octadecan-1-ol,,2018-04-13 01:20:34.704684+00:00,hours,g/L,0.17587
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50194,c2-b5-01_c2_1.0mMiptg-R3,F,TBD,,,,,1929,GC-MS,50239,c2-b5-01_c2_1.0mMiptg-R3,tetradecan-1-ol,,2018-04-13 01:20:36.296776+00:00,hours,g/L,0.02057
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50173,c2-b5-09_c2-R3,F,TBD,,,,,1929,GC-MS,50218,c2-b5-09_c2-R3,dodecan-1-ol,,2018-04-06 22:56:06.319797+00:00,hours,g/L,0.1451
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50173,c2-b5-09_c2-R3,F,TBD,,,,,1929,GC-MS,50218,c2-b5-09_c2-R3,tetradecan-1-ol,,2018-04-13 01:20:34.608912+00:00,hours,g/L,0.01233
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50194,c2-b5-01_c2_1.0mMiptg-R3,F,TBD,,,,,1929,GC-MS,50239,c2-b5-01_c2_1.0mMiptg-R3,hexadecan-1-ol,,2018-04-13 01:20:36.321755+00:00,hours,g/L,0.0492
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50172,c2-b5-09_c2-R2,F,TBD,,,,,1929,GC-MS,50217,c2-b5-09_c2-R2,dodecan-1-ol,,2018-04-06 22:56:06.286652+00:00,hours,g/L,0.15048
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50172,c2-b5-09_c2-R2,F,TBD,,,,,1929,GC-MS,50217,c2-b5-09_c2-R2,tetradecan-1-ol,,2018-04-13 01:20:34.532991+00:00,hours,g/L,0.01576
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50194,c2-b5-01_c2_1.0mMiptg-R3,F,TBD,,,,,1929,GC-MS,50239,c2-b5-01_c2_1.0mMiptg-R3,octadecan-1-ol,,2018-04-13 01:20:36.346919+00:00,hours,g/L,0.09994
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50172,c2-b5-09_c2-R2,F,TBD,,,,,1929,GC-MS,50217,c2-b5-09_c2-R2,octadecan-1-ol,,2018-04-13 01:20:34.568951+00:00,hours,g/L,0.09586
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50171,c2-b5-09_c2-R1,F,TBD,,,,,1929,GC-MS,50216,c2-b5-09_c2-R1,dodecan-1-ol,,2018-04-06 22:56:06.247614+00:00,hours,g/L,0.14078
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50193,c2-b5-01_c2_1.0mMiptg-R2,F,TBD,,,,,1929,GC-MS,50238,c2-b5-01_c2_1.0mMiptg-R2,dodecan-1-ol,,2018-04-06 22:56:07.075710+00:00,hours,g/L,0.31091
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50171,c2-b5-09_c2-R1,F,TBD,,,,,1929,GC-MS,50216,c2-b5-09_c2-R1,tetradecan-1-ol,,2018-04-13 01:20:34.429369+00:00,hours,g/L,0.00894
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50171,c2-b5-09_c2-R1,F,TBD,,,,,1929,GC-MS,50216,c2-b5-09_c2-R1,hexadecan-1-ol,,2018-04-13 01:20:34.463601+00:00,hours,g/L,0.04405
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50193,c2-b5-01_c2_1.0mMiptg-R2,F,TBD,,,,,1929,GC-MS,50238,c2-b5-01_c2_1.0mMiptg-R2,tetradecan-1-ol,,2018-04-13 01:20:36.221010+00:00,hours,g/L,0.02156
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50171,c2-b5-09_c2-R1,F,TBD,,,,,1929,GC-MS,50216,c2-b5-09_c2-R1,octadecan-1-ol,,2018-04-13 01:20:34.500945+00:00,hours,g/L,0.09586
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50170,c2-b5-07_c2-R3,F,TBD,,,,,1929,GC-MS,50215,c2-b5-07_c2-R3,dodecan-1-ol,,2018-04-06 22:56:06.212964+00:00,hours,g/L,0.94019
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50193,c2-b5-01_c2_1.0mMiptg-R2,F,TBD,,,,,1929,GC-MS,50238,c2-b5-01_c2_1.0mMiptg-R2,hexadecan-1-ol,,2018-04-13 01:20:36.246487+00:00,hours,g/L,0.05055
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50170,c2-b5-07_c2-R3,F,TBD,,,,,1929,GC-MS,50215,c2-b5-07_c2-R3,tetradecan-1-ol,,2018-04-13 01:20:34.332409+00:00,hours,g/L,0.07688
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50170,c2-b5-07_c2-R3,F,TBD,,,,,1929,GC-MS,50215,c2-b5-07_c2-R3,hexadecan-1-ol,,2018-04-13 01:20:34.363891+00:00,hours,g/L,0.07101
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50193,c2-b5-01_c2_1.0mMiptg-R2,F,TBD,,,,,1929,GC-MS,50238,c2-b5-01_c2_1.0mMiptg-R2,octadecan-1-ol,,2018-04-13 01:20:36.271161+00:00,hours,g/L,0.09997
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50170,c2-b5-07_c2-R3,F,TBD,,,,,1929,GC-MS,50215,c2-b5-07_c2-R3,octadecan-1-ol,,2018-04-13 01:20:34.401257+00:00,hours,g/L,0.11749
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50169,c2-b5-07_c2-R2,F,TBD,,,,,1929,GC-MS,50214,c2-b5-07_c2-R2,dodecan-1-ol,,2018-04-06 22:56:06.176974+00:00,hours,g/L,0.92886
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50192,c2-b5-01_c2_1.0mMiptg-R1,F,TBD,,,,,1929,GC-MS,50237,c2-b5-01_c2_1.0mMiptg-R1,dodecan-1-ol,,2018-04-06 22:56:07.042361+00:00,hours,g/L,0.30908
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50169,c2-b5-07_c2-R2,F,TBD,,,,,1929,GC-MS,50214,c2-b5-07_c2-R2,tetradecan-1-ol,,2018-04-13 01:20:34.237609+00:00,hours,g/L,0.07495
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50169,c2-b5-07_c2-R2,F,TBD,,,,,1929,GC-MS,50214,c2-b5-07_c2-R2,hexadecan-1-ol,,2018-04-13 01:20:34.270779+00:00,hours,g/L,0.07197
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50192,c2-b5-01_c2_1.0mMiptg-R1,F,TBD,,,,,1929,GC-MS,50237,c2-b5-01_c2_1.0mMiptg-R1,tetradecan-1-ol,,2018-04-13 01:20:36.146135+00:00,hours,g/L,0.02151
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50169,c2-b5-07_c2-R2,F,TBD,,,,,1929,GC-MS,50214,c2-b5-07_c2-R2,octadecan-1-ol,,2018-04-13 01:20:34.300704+00:00,hours,g/L,0.11758
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50168,c2-b5-07_c2-R1,F,TBD,,,,,1929,GC-MS,50213,c2-b5-07_c2-R1,dodecan-1-ol,,2018-04-06 22:56:06.139735+00:00,hours,g/L,0.93985
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50203,c2-b5-04_c2_1.0mMiptg-R3,F,TBD,,,,,1929,GC-MS,50248,c2-b5-04_c2_1.0mMiptg-R3,dodecan-1-ol,,2018-04-06 22:56:07.447615+00:00,hours,g/L,0.27461
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50192,c2-b5-01_c2_1.0mMiptg-R1,F,TBD,,,,,1929,GC-MS,50237,c2-b5-01_c2_1.0mMiptg-R1,hexadecan-1-ol,,2018-04-13 01:20:36.170819+00:00,hours,g/L,0.05033
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50168,c2-b5-07_c2-R1,F,TBD,,,,,1929,GC-MS,50213,c2-b5-07_c2-R1,tetradecan-1-ol,,2018-04-13 01:20:34.135117+00:00,hours,g/L,0.08156
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50168,c2-b5-07_c2-R1,F,TBD,,,,,1929,GC-MS,50213,c2-b5-07_c2-R1,hexadecan-1-ol,,2018-04-13 01:20:34.171179+00:00,hours,g/L,0.07363
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50192,c2-b5-01_c2_1.0mMiptg-R1,F,TBD,,,,,1929,GC-MS,50237,c2-b5-01_c2_1.0mMiptg-R1,octadecan-1-ol,,2018-04-13 01:20:36.195678+00:00,hours,g/L,0.10001
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50168,c2-b5-07_c2-R1,F,TBD,,,,,1929,GC-MS,50213,c2-b5-07_c2-R1,octadecan-1-ol,,2018-04-13 01:20:34.206808+00:00,hours,g/L,0.12016
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50167,c2-b5-03_c2-R3,F,TBD,,,,,1929,GC-MS,50212,c2-b5-03_c2-R3,dodecan-1-ol,,2018-04-06 22:56:06.099666+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50203,c2-b5-04_c2_1.0mMiptg-R3,F,TBD,,,,,1929,GC-MS,50248,c2-b5-04_c2_1.0mMiptg-R3,tetradecan-1-ol,,2018-04-13 01:20:37.001534+00:00,hours,g/L,0.01955
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50191,c2-b5-04_c2_0.5mMiptg-R3,F,TBD,,,,,1929,GC-MS,50236,c2-b5-04_c2_0.5mMiptg-R3,dodecan-1-ol,,2018-04-06 22:56:07.007715+00:00,hours,g/L,0.2641
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50167,c2-b5-03_c2-R3,F,TBD,,,,,1929,GC-MS,50212,c2-b5-03_c2-R3,tetradecan-1-ol,,2018-04-13 01:20:34.040202+00:00,hours,g/L,0.00814
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50167,c2-b5-03_c2-R3,F,TBD,,,,,1929,GC-MS,50212,c2-b5-03_c2-R3,hexadecan-1-ol,,2018-04-13 01:20:34.072503+00:00,hours,g/L,0.0646
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50191,c2-b5-04_c2_0.5mMiptg-R3,F,TBD,,,,,1929,GC-MS,50236,c2-b5-04_c2_0.5mMiptg-R3,tetradecan-1-ol,,2018-04-13 01:20:36.070437+00:00,hours,g/L,0.01874
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50167,c2-b5-03_c2-R3,F,TBD,,,,,1929,GC-MS,50212,c2-b5-03_c2-R3,octadecan-1-ol,,2018-04-13 01:20:34.103873+00:00,hours,g/L,0.09968
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50166,c2-b5-03_c2-R2,F,TBD,,,,,1929,GC-MS,50211,c2-b5-03_c2-R2,dodecan-1-ol,,2018-04-06 22:56:06.064281+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50203,c2-b5-04_c2_1.0mMiptg-R3,F,TBD,,,,,1929,GC-MS,50248,c2-b5-04_c2_1.0mMiptg-R3,hexadecan-1-ol,,2018-04-13 01:20:37.027083+00:00,hours,g/L,0.05198
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50191,c2-b5-04_c2_0.5mMiptg-R3,F,TBD,,,,,1929,GC-MS,50236,c2-b5-04_c2_0.5mMiptg-R3,hexadecan-1-ol,,2018-04-13 01:20:36.095445+00:00,hours,g/L,0.05461
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50166,c2-b5-03_c2-R2,F,TBD,,,,,1929,GC-MS,50211,c2-b5-03_c2-R2,tetradecan-1-ol,,2018-04-13 01:20:33.942014+00:00,hours,g/L,0.00801
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50166,c2-b5-03_c2-R2,F,TBD,,,,,1929,GC-MS,50211,c2-b5-03_c2-R2,hexadecan-1-ol,,2018-04-13 01:20:33.973356+00:00,hours,g/L,0.08256
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50191,c2-b5-04_c2_0.5mMiptg-R3,F,TBD,,,,,1929,GC-MS,50236,c2-b5-04_c2_0.5mMiptg-R3,octadecan-1-ol,,2018-04-13 01:20:36.120906+00:00,hours,g/L,0.09982
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50166,c2-b5-03_c2-R2,F,TBD,,,,,1929,GC-MS,50211,c2-b5-03_c2-R2,octadecan-1-ol,,2018-04-13 01:20:34.004916+00:00,hours,g/L,0.10049
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50165,c2-b5-03_c2-R1,F,TBD,,,,,1929,GC-MS,50210,c2-b5-03_c2-R1,dodecan-1-ol,,2018-04-06 22:56:06.028924+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50203,c2-b5-04_c2_1.0mMiptg-R3,F,TBD,,,,,1929,GC-MS,50248,c2-b5-04_c2_1.0mMiptg-R3,octadecan-1-ol,,2018-04-13 01:20:37.052352+00:00,hours,g/L,0.09962
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50190,c2-b5-04_c2_0.5mMiptg-R2,F,TBD,,,,,1929,GC-MS,50235,c2-b5-04_c2_0.5mMiptg-R2,dodecan-1-ol,,2018-04-06 22:56:06.971618+00:00,hours,g/L,0.24679
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50165,c2-b5-03_c2-R1,F,TBD,,,,,1929,GC-MS,50210,c2-b5-03_c2-R1,tetradecan-1-ol,,2018-04-13 01:20:33.821752+00:00,hours,g/L,0.00809
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50165,c2-b5-03_c2-R1,F,TBD,,,,,1929,GC-MS,50210,c2-b5-03_c2-R1,hexadecan-1-ol,,2018-04-13 01:20:33.867036+00:00,hours,g/L,0.07227
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50190,c2-b5-04_c2_0.5mMiptg-R2,F,TBD,,,,,1929,GC-MS,50235,c2-b5-04_c2_0.5mMiptg-R2,tetradecan-1-ol,,2018-04-13 01:20:35.993718+00:00,hours,g/L,0.01345
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50165,c2-b5-03_c2-R1,F,TBD,,,,,1929,GC-MS,50210,c2-b5-03_c2-R1,octadecan-1-ol,,2018-04-13 01:20:33.904019+00:00,hours,g/L,0.10016
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50164,c2-b5-11_c1-R3,F,JBEI-17785,,,,,1929,GC-MS,50209,c2-b5-11_c1-R3,dodecan-1-ol,,2018-04-06 22:56:05.992956+00:00,hours,g/L,0.73598
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50202,c2-b5-04_c2_1.0mMiptg-R2,F,TBD,,,,,1929,GC-MS,50247,c2-b5-04_c2_1.0mMiptg-R2,dodecan-1-ol,,2018-04-06 22:56:07.408909+00:00,hours,g/L,0.24922
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50190,c2-b5-04_c2_0.5mMiptg-R2,F,TBD,,,,,1929,GC-MS,50235,c2-b5-04_c2_0.5mMiptg-R2,hexadecan-1-ol,,2018-04-13 01:20:36.019179+00:00,hours,g/L,0.05082
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50164,c2-b5-11_c1-R3,F,JBEI-17785,,,,,1929,GC-MS,50209,c2-b5-11_c1-R3,tetradecan-1-ol,,2018-04-13 01:20:33.697183+00:00,hours,g/L,0.07217
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50164,c2-b5-11_c1-R3,F,JBEI-17785,,,,,1929,GC-MS,50209,c2-b5-11_c1-R3,hexadecan-1-ol,,2018-04-13 01:20:33.750779+00:00,hours,g/L,0.07596
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50190,c2-b5-04_c2_0.5mMiptg-R2,F,TBD,,,,,1929,GC-MS,50235,c2-b5-04_c2_0.5mMiptg-R2,octadecan-1-ol,,2018-04-13 01:20:36.044949+00:00,hours,g/L,0.09961
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50164,c2-b5-11_c1-R3,F,JBEI-17785,,,,,1929,GC-MS,50209,c2-b5-11_c1-R3,octadecan-1-ol,,2018-04-13 01:20:33.785801+00:00,hours,g/L,0.12018
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50163,c2-b5-11_c1-R2,F,JBEI-17785,,,,,1929,GC-MS,50208,c2-b5-11_c1-R2,dodecan-1-ol,,2018-04-06 22:56:05.959767+00:00,hours,g/L,0.74988
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50202,c2-b5-04_c2_1.0mMiptg-R2,F,TBD,,,,,1929,GC-MS,50247,c2-b5-04_c2_1.0mMiptg-R2,tetradecan-1-ol,,2018-04-13 01:20:36.925565+00:00,hours,g/L,0.01822
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50189,c2-b5-04_c2_0.5mMiptg-R1,F,TBD,,,,,1929,GC-MS,50234,c2-b5-04_c2_0.5mMiptg-R1,dodecan-1-ol,,2018-04-06 22:56:06.934465+00:00,hours,g/L,0.24766
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50163,c2-b5-11_c1-R2,F,JBEI-17785,,,,,1929,GC-MS,50208,c2-b5-11_c1-R2,tetradecan-1-ol,,2018-04-13 01:20:33.563307+00:00,hours,g/L,0.07463
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50163,c2-b5-11_c1-R2,F,JBEI-17785,,,,,1929,GC-MS,50208,c2-b5-11_c1-R2,hexadecan-1-ol,,2018-04-13 01:20:33.601188+00:00,hours,g/L,0.07663
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50189,c2-b5-04_c2_0.5mMiptg-R1,F,TBD,,,,,1929,GC-MS,50234,c2-b5-04_c2_0.5mMiptg-R1,tetradecan-1-ol,,2018-04-13 01:20:35.917846+00:00,hours,g/L,0.01715
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50163,c2-b5-11_c1-R2,F,JBEI-17785,,,,,1929,GC-MS,50208,c2-b5-11_c1-R2,octadecan-1-ol,,2018-04-13 01:20:33.645431+00:00,hours,g/L,0.11704
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50162,c2-b5-11_c1-R1,F,JBEI-17785,,,,,1929,GC-MS,50207,c2-b5-11_c1-R1,dodecan-1-ol,,2018-04-06 22:56:05.908973+00:00,hours,g/L,0.7292
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50202,c2-b5-04_c2_1.0mMiptg-R2,F,TBD,,,,,1929,GC-MS,50247,c2-b5-04_c2_1.0mMiptg-R2,hexadecan-1-ol,,2018-04-13 01:20:36.950744+00:00,hours,g/L,0.05032
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50189,c2-b5-04_c2_0.5mMiptg-R1,F,TBD,,,,,1929,GC-MS,50234,c2-b5-04_c2_0.5mMiptg-R1,hexadecan-1-ol,,2018-04-13 01:20:35.942941+00:00,hours,g/L,0.05359
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50162,c2-b5-11_c1-R1,F,JBEI-17785,,,,,1929,GC-MS,50207,c2-b5-11_c1-R1,tetradecan-1-ol,,2018-04-13 01:20:33.456728+00:00,hours,g/L,0.08074
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50162,c2-b5-11_c1-R1,F,JBEI-17785,,,,,1929,GC-MS,50207,c2-b5-11_c1-R1,hexadecan-1-ol,,2018-04-13 01:20:33.493493+00:00,hours,g/L,0.08681
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50189,c2-b5-04_c2_0.5mMiptg-R1,F,TBD,,,,,1929,GC-MS,50234,c2-b5-04_c2_0.5mMiptg-R1,octadecan-1-ol,,2018-04-13 01:20:35.968028+00:00,hours,g/L,0.09996
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50162,c2-b5-11_c1-R1,F,JBEI-17785,,,,,1929,GC-MS,50207,c2-b5-11_c1-R1,octadecan-1-ol,,2018-04-13 01:20:33.529990+00:00,hours,g/L,0.12353
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50161,c2-b5-9017-R3,F,JBEI-9017,,,,,1929,GC-MS,50206,c2-b5-9017-R3,dodecan-1-ol,,2018-04-06 22:56:05.869375+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50202,c2-b5-04_c2_1.0mMiptg-R2,F,TBD,,,,,1929,GC-MS,50247,c2-b5-04_c2_1.0mMiptg-R2,octadecan-1-ol,,2018-04-13 01:20:36.976148+00:00,hours,g/L,0.09907
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50188,c2-b5-03_c2_0.5mMiptg-R3,F,TBD,,,,,1929,GC-MS,50233,c2-b5-03_c2_0.5mMiptg-R3,dodecan-1-ol,,2018-04-06 22:56:06.899780+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50161,c2-b5-9017-R3,F,JBEI-9017,,,,,1929,GC-MS,50206,c2-b5-9017-R3,tetradecan-1-ol,,2018-04-13 01:20:33.337100+00:00,hours,g/L,0.2617
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50161,c2-b5-9017-R3,F,JBEI-9017,,,,,1929,GC-MS,50206,c2-b5-9017-R3,hexadecan-1-ol,,2018-04-13 01:20:33.380762+00:00,hours,g/L,0.71551
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50188,c2-b5-03_c2_0.5mMiptg-R3,F,TBD,,,,,1929,GC-MS,50233,c2-b5-03_c2_0.5mMiptg-R3,tetradecan-1-ol,,2018-04-13 01:20:35.842426+00:00,hours,g/L,0.00803
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50161,c2-b5-9017-R3,F,JBEI-9017,,,,,1929,GC-MS,50206,c2-b5-9017-R3,octadecan-1-ol,,2018-04-13 01:20:33.422090+00:00,hours,g/L,0.4686
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50160,c2-b5-9017-R2,F,JBEI-9017,,,,,1929,GC-MS,50205,c2-b5-9017-R2,dodecan-1-ol,,2018-04-06 22:56:05.835688+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50201,c2-b5-04_c2_1.0mMiptg-R1,F,TBD,,,,,1929,GC-MS,50246,c2-b5-04_c2_1.0mMiptg-R1,dodecan-1-ol,,2018-04-06 22:56:07.371616+00:00,hours,g/L,0.23005
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50188,c2-b5-03_c2_0.5mMiptg-R3,F,TBD,,,,,1929,GC-MS,50233,c2-b5-03_c2_0.5mMiptg-R3,hexadecan-1-ol,,2018-04-13 01:20:35.868759+00:00,hours,g/L,0.06168
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50160,c2-b5-9017-R2,F,JBEI-9017,,,,,1929,GC-MS,50205,c2-b5-9017-R2,tetradecan-1-ol,,2018-04-13 01:20:33.249743+00:00,hours,g/L,0.26662
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50160,c2-b5-9017-R2,F,JBEI-9017,,,,,1929,GC-MS,50205,c2-b5-9017-R2,hexadecan-1-ol,,2018-04-13 01:20:33.278708+00:00,hours,g/L,0.73237
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50188,c2-b5-03_c2_0.5mMiptg-R3,F,TBD,,,,,1929,GC-MS,50233,c2-b5-03_c2_0.5mMiptg-R3,octadecan-1-ol,,2018-04-13 01:20:35.892995+00:00,hours,g/L,0.09855
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50160,c2-b5-9017-R2,F,JBEI-9017,,,,,1929,GC-MS,50205,c2-b5-9017-R2,octadecan-1-ol,,2018-04-13 01:20:33.307854+00:00,hours,g/L,0.48453
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50159,c2-b5-9017-R1,F,JBEI-9017,,,,,1929,GC-MS,50204,c2-b5-9017-R1,dodecan-1-ol,,2018-04-06 22:56:05.703060+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50201,c2-b5-04_c2_1.0mMiptg-R1,F,TBD,,,,,1929,GC-MS,50246,c2-b5-04_c2_1.0mMiptg-R1,tetradecan-1-ol,,2018-04-13 01:20:36.847142+00:00,hours,g/L,0.01623
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50187,c2-b5-03_c2_0.5mMiptg-R2,F,TBD,,,,,1929,GC-MS,50232,c2-b5-03_c2_0.5mMiptg-R2,dodecan-1-ol,,2018-04-06 22:56:06.860955+00:00,hours,g/L,0.0
