Study ID,Study Name,Study Contact,Line ID,Line Name,Control,Strain,Carbon Source,Carbon Labeling,Line Experimenter,Line Contact,Protocol ID,Protocol Name,Assay ID,Assay Name,Measurement Type,Compartment,Measurement Updated,X Units,Y Units,0.0,27.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47122,b2-28-1,F,JBEI-17818,2% Glucose,100% unlabeled,,,1930,HPLC,47242,b2-28-1,Pyruvate,EC,2017-08-31 22:58:55.225652+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47161,b3-06-1,F,JBEI-17801,2% Glucose,100% unlabeled,,,1930,HPLC,47281,b3-06-1,Formate,EC,2017-08-31 22:59:01.939404+00:00,hours,g/L,,1.68243
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47161,b3-06-1,F,JBEI-17801,2% Glucose,100% unlabeled,,,1930,HPLC,47281,b3-06-1,Acetate,EC,2017-08-31 22:59:01.968967+00:00,hours,g/L,,4.8335
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47102,b1-22-2,F,JBEI-17810,2% Glucose,100% unlabeled,,,1930,HPLC,47222,b1-22-2,Formate,EC,2017-08-31 22:58:51.618291+00:00,hours,g/L,,0.24904
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47122,b2-28-1,F,JBEI-17818,2% Glucose,100% unlabeled,,,1930,HPLC,47242,b2-28-1,Succinate,EC,2017-08-31 22:58:55.251820+00:00,hours,g/L,,0.0586
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47173,b3-16-1,F,JBEI-17806,2% Glucose,100% unlabeled,,,1930,HPLC,47293,b3-16-1,Formate,EC,2017-08-31 22:59:04.191640+00:00,hours,g/L,,0.39004
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47162,b3-06-2,F,JBEI-17801,2% Glucose,100% unlabeled,,,1930,HPLC,47282,b3-06-2,D-Glucose,EC,2017-08-31 22:59:01.999212+00:00,hours,,,0.05141
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47162,b3-06-2,F,JBEI-17801,2% Glucose,100% unlabeled,,,1930,HPLC,47282,b3-06-2,Pyruvate,EC,2017-08-31 22:59:02.028632+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47122,b2-28-1,F,JBEI-17818,2% Glucose,100% unlabeled,,,1930,HPLC,47242,b2-28-1,Formate,EC,2017-08-31 22:58:55.306201+00:00,hours,g/L,,0.23346
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47162,b3-06-2,F,JBEI-17801,2% Glucose,100% unlabeled,,,1930,HPLC,47282,b3-06-2,Succinate,EC,2017-08-31 22:59:02.059342+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47162,b3-06-2,F,JBEI-17801,2% Glucose,100% unlabeled,,,1930,HPLC,47282,b3-06-2,Formate,EC,2017-08-31 22:59:02.117404+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47087,b1-04-1,F,JBEI-17790,2% Glucose,100% unlabeled,,,1930,HPLC,47207,b1-04-1,Acetate,EC,2017-08-31 22:58:49.423441+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47173,b3-16-1,F,JBEI-17806,2% Glucose,100% unlabeled,,,1930,HPLC,47293,b3-16-1,Succinate,EC,2017-08-31 22:59:04.059414+00:00,hours,g/L,,0.09522
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47092,b1-09-2,F,JBEI-17792,2% Glucose,100% unlabeled,,,1930,HPLC,47212,b1-09-2,Acetate,EC,2017-08-31 22:58:50.152613+00:00,hours,g/L,,0.54081
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47102,b1-22-2,F,JBEI-17810,2% Glucose,100% unlabeled,,,1930,HPLC,47222,b1-22-2,Acetate,EC,2017-08-31 22:58:51.642500+00:00,hours,g/L,,1.33751
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47173,b3-16-1,F,JBEI-17806,2% Glucose,100% unlabeled,,,1930,HPLC,47293,b3-16-1,Pyruvate,EC,2017-08-31 22:59:04.029259+00:00,hours,,,0.1122
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47122,b2-28-1,F,JBEI-17818,2% Glucose,100% unlabeled,,,1930,HPLC,47242,b2-28-1,Acetate,EC,2017-08-31 22:58:55.330144+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47162,b3-06-2,F,JBEI-17801,2% Glucose,100% unlabeled,,,1930,HPLC,47282,b3-06-2,Acetate,EC,2017-08-31 22:59:02.148166+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47163,b3-06-3,F,JBEI-17801,2% Glucose,100% unlabeled,,,1930,HPLC,47283,b3-06-3,D-Glucose,EC,2017-08-31 22:59:02.179295+00:00,hours,,,1.71461
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47173,b3-16-1,F,JBEI-17806,2% Glucose,100% unlabeled,,,1930,HPLC,47293,b3-16-1,D-Glucose,EC,2017-08-31 22:59:03.999583+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47123,b2-28-2,F,JBEI-17818,2% Glucose,100% unlabeled,,,1930,HPLC,47243,b2-28-2,D-Glucose,EC,2017-08-31 22:58:55.353668+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47163,b3-06-3,F,JBEI-17801,2% Glucose,100% unlabeled,,,1930,HPLC,47283,b3-06-3,Pyruvate,EC,2017-08-31 22:59:02.207328+00:00,hours,,,0.16805
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47163,b3-06-3,F,JBEI-17801,2% Glucose,100% unlabeled,,,1930,HPLC,47283,b3-06-3,Succinate,EC,2017-08-31 22:59:02.235433+00:00,hours,g/L,,0.00827
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47103,b1-9017-1,F,JBEI-9017,2% Glucose,100% unlabeled,,,1930,HPLC,47223,b1-9017-1,D-Glucose,EC,2017-08-31 22:58:51.666376+00:00,hours,,,5.41131
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47123,b2-28-2,F,JBEI-17818,2% Glucose,100% unlabeled,,,1930,HPLC,47243,b2-28-2,Pyruvate,EC,2017-08-31 22:58:55.377107+00:00,hours,,,0.1157
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47163,b3-06-3,F,JBEI-17801,2% Glucose,100% unlabeled,,,1930,HPLC,47283,b3-06-3,Formate,EC,2017-08-31 22:59:02.291389+00:00,hours,g/L,,0.03396
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47163,b3-06-3,F,JBEI-17801,2% Glucose,100% unlabeled,,,1930,HPLC,47283,b3-06-3,Acetate,EC,2017-08-31 22:59:02.321166+00:00,hours,g/L,,0.24472
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47123,b2-28-2,F,JBEI-17818,2% Glucose,100% unlabeled,,,1930,HPLC,47243,b2-28-2,Succinate,EC,2017-08-31 22:58:55.401066+00:00,hours,g/L,,0.13467
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47164,b3-07-1,F,JBEI-17799,2% Glucose,100% unlabeled,,,1930,HPLC,47284,b3-07-1,D-Glucose,EC,2017-08-31 22:59:02.349326+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47164,b3-07-1,F,JBEI-17799,2% Glucose,100% unlabeled,,,1930,HPLC,47284,b3-07-1,Pyruvate,EC,2017-08-31 22:59:02.379727+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47093,b1-11-1,F,JBEI-17785,2% Glucose,100% unlabeled,,,1930,HPLC,47213,b1-11-1,D-Glucose,EC,2017-08-31 22:58:50.176764+00:00,hours,,,2.25653
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47103,b1-9017-1,F,JBEI-9017,2% Glucose,100% unlabeled,,,1930,HPLC,47223,b1-9017-1,Pyruvate,EC,2017-08-31 22:58:51.690940+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47123,b2-28-2,F,JBEI-17818,2% Glucose,100% unlabeled,,,1930,HPLC,47243,b2-28-2,Formate,EC,2017-08-31 22:58:55.449657+00:00,hours,g/L,,0.50385
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47164,b3-07-1,F,JBEI-17799,2% Glucose,100% unlabeled,,,1930,HPLC,47284,b3-07-1,Succinate,EC,2017-08-31 22:59:02.407227+00:00,hours,g/L,,0.09382
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47164,b3-07-1,F,JBEI-17799,2% Glucose,100% unlabeled,,,1930,HPLC,47284,b3-07-1,Formate,EC,2017-08-31 22:59:02.463240+00:00,hours,g/L,,0.35442
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47123,b2-28-2,F,JBEI-17818,2% Glucose,100% unlabeled,,,1930,HPLC,47243,b2-28-2,Acetate,EC,2017-08-31 22:58:55.474456+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47164,b3-07-1,F,JBEI-17799,2% Glucose,100% unlabeled,,,1930,HPLC,47284,b3-07-1,Acetate,EC,2017-08-31 22:59:02.492552+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47165,b3-07-2,F,JBEI-17799,2% Glucose,100% unlabeled,,,1930,HPLC,47285,b3-07-2,D-Glucose,EC,2017-08-31 22:59:02.519421+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47103,b1-9017-1,F,JBEI-9017,2% Glucose,100% unlabeled,,,1930,HPLC,47223,b1-9017-1,Succinate,EC,2017-08-31 22:58:51.715205+00:00,hours,g/L,,0.0704
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47124,b2-28-3,F,JBEI-17818,2% Glucose,100% unlabeled,,,1930,HPLC,47244,b2-28-3,D-Glucose,EC,2017-08-31 22:58:55.499430+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47165,b3-07-2,F,JBEI-17799,2% Glucose,100% unlabeled,,,1930,HPLC,47285,b3-07-2,Pyruvate,EC,2017-08-31 22:59:02.549147+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47165,b3-07-2,F,JBEI-17799,2% Glucose,100% unlabeled,,,1930,HPLC,47285,b3-07-2,Succinate,EC,2017-08-31 22:59:02.579330+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47124,b2-28-3,F,JBEI-17818,2% Glucose,100% unlabeled,,,1930,HPLC,47244,b2-28-3,Pyruvate,EC,2017-08-31 22:58:55.523514+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47165,b3-07-2,F,JBEI-17799,2% Glucose,100% unlabeled,,,1930,HPLC,47285,b3-07-2,Formate,EC,2017-08-31 22:59:02.635338+00:00,hours,g/L,,0.00781
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47165,b3-07-2,F,JBEI-17799,2% Glucose,100% unlabeled,,,1930,HPLC,47285,b3-07-2,Acetate,EC,2017-08-31 22:59:02.663364+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47085,b1-02-1,F,JBEI-17789,2% Glucose,100% unlabeled,,,1930,HPLC,47205,b1-02-1,Succinate,EC,2017-08-31 22:58:48.937306+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47088,b1-04-2,F,JBEI-17790,2% Glucose,100% unlabeled,,,1930,HPLC,47208,b1-04-2,D-Glucose,EC,2017-08-31 22:58:49.445754+00:00,hours,,,0.36392
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47093,b1-11-1,F,JBEI-17785,2% Glucose,100% unlabeled,,,1930,HPLC,47213,b1-11-1,Pyruvate,EC,2017-08-31 22:58:50.200803+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47103,b1-9017-1,F,JBEI-9017,2% Glucose,100% unlabeled,,,1930,HPLC,47223,b1-9017-1,Formate,EC,2017-08-31 22:58:51.768457+00:00,hours,g/L,,0.37081
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47124,b2-28-3,F,JBEI-17818,2% Glucose,100% unlabeled,,,1930,HPLC,47244,b2-28-3,Succinate,EC,2017-08-31 22:58:55.548342+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47166,b3-07-3,F,JBEI-17799,2% Glucose,100% unlabeled,,,1930,HPLC,47286,b3-07-3,D-Glucose,EC,2017-08-31 22:59:02.691518+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47166,b3-07-3,F,JBEI-17799,2% Glucose,100% unlabeled,,,1930,HPLC,47286,b3-07-3,Pyruvate,EC,2017-08-31 22:59:02.719630+00:00,hours,,,0.11966
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47124,b2-28-3,F,JBEI-17818,2% Glucose,100% unlabeled,,,1930,HPLC,47244,b2-28-3,Formate,EC,2017-08-31 22:58:55.596851+00:00,hours,g/L,,0.021
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47166,b3-07-3,F,JBEI-17799,2% Glucose,100% unlabeled,,,1930,HPLC,47286,b3-07-3,Succinate,EC,2017-08-31 22:59:02.752973+00:00,hours,g/L,,0.09291
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47166,b3-07-3,F,JBEI-17799,2% Glucose,100% unlabeled,,,1930,HPLC,47286,b3-07-3,Formate,EC,2017-08-31 22:59:02.813084+00:00,hours,g/L,,0.35919
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47103,b1-9017-1,F,JBEI-9017,2% Glucose,100% unlabeled,,,1930,HPLC,47223,b1-9017-1,Acetate,EC,2017-08-31 22:58:51.796604+00:00,hours,g/L,,1.09875
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47124,b2-28-3,F,JBEI-17818,2% Glucose,100% unlabeled,,,1930,HPLC,47244,b2-28-3,Acetate,EC,2017-08-31 22:58:55.620798+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47166,b3-07-3,F,JBEI-17799,2% Glucose,100% unlabeled,,,1930,HPLC,47286,b3-07-3,Acetate,EC,2017-08-31 22:59:02.841166+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47167,b3-10-1,F,JBEI-17798,2% Glucose,100% unlabeled,,,1930,HPLC,47287,b3-10-1,D-Glucose,EC,2017-08-31 22:59:02.873886+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47125,b2-29-1,F,JBEI-17816,2% Glucose,100% unlabeled,,,1930,HPLC,47245,b2-29-1,D-Glucose,EC,2017-08-31 22:58:55.645240+00:00,hours,,,2.14051
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47167,b3-10-1,F,JBEI-17798,2% Glucose,100% unlabeled,,,1930,HPLC,47287,b3-10-1,Pyruvate,EC,2017-08-31 22:59:02.901199+00:00,hours,,,0.11981
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47167,b3-10-1,F,JBEI-17798,2% Glucose,100% unlabeled,,,1930,HPLC,47287,b3-10-1,Succinate,EC,2017-08-31 22:59:02.931391+00:00,hours,g/L,,0.12262
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47093,b1-11-1,F,JBEI-17785,2% Glucose,100% unlabeled,,,1930,HPLC,47213,b1-11-1,Succinate,EC,2017-08-31 22:58:50.224671+00:00,hours,g/L,,0.08707
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47104,b1-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,1930,HPLC,47224,b1-9017-2,D-Glucose,EC,2017-08-31 22:58:51.825280+00:00,hours,,,9.77863
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47125,b2-29-1,F,JBEI-17816,2% Glucose,100% unlabeled,,,1930,HPLC,47245,b2-29-1,Pyruvate,EC,2017-08-31 22:58:55.669163+00:00,hours,,,0.23133
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47167,b3-10-1,F,JBEI-17798,2% Glucose,100% unlabeled,,,1930,HPLC,47287,b3-10-1,Formate,EC,2017-08-31 22:59:02.989835+00:00,hours,g/L,,0.34047
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47167,b3-10-1,F,JBEI-17798,2% Glucose,100% unlabeled,,,1930,HPLC,47287,b3-10-1,Acetate,EC,2017-08-31 22:59:03.019664+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47125,b2-29-1,F,JBEI-17816,2% Glucose,100% unlabeled,,,1930,HPLC,47245,b2-29-1,Succinate,EC,2017-08-31 22:58:55.693392+00:00,hours,g/L,,0.21617
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47168,b3-10-2,F,JBEI-17798,2% Glucose,100% unlabeled,,,1930,HPLC,47288,b3-10-2,D-Glucose,EC,2017-08-31 22:59:03.049299+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47168,b3-10-2,F,JBEI-17798,2% Glucose,100% unlabeled,,,1930,HPLC,47288,b3-10-2,Pyruvate,EC,2017-08-31 22:59:03.077224+00:00,hours,,,0.11639
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47104,b1-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,1930,HPLC,47224,b1-9017-2,Pyruvate,EC,2017-08-31 22:58:51.853741+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47125,b2-29-1,F,JBEI-17816,2% Glucose,100% unlabeled,,,1930,HPLC,47245,b2-29-1,Formate,EC,2017-08-31 22:58:55.742474+00:00,hours,g/L,,0.79599
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47168,b3-10-2,F,JBEI-17798,2% Glucose,100% unlabeled,,,1930,HPLC,47288,b3-10-2,Succinate,EC,2017-08-31 22:59:03.108204+00:00,hours,g/L,,0.12131
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47168,b3-10-2,F,JBEI-17798,2% Glucose,100% unlabeled,,,1930,HPLC,47288,b3-10-2,Formate,EC,2017-08-31 22:59:03.169238+00:00,hours,g/L,,0.34331
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47125,b2-29-1,F,JBEI-17816,2% Glucose,100% unlabeled,,,1930,HPLC,47245,b2-29-1,Acetate,EC,2017-08-31 22:58:55.767103+00:00,hours,g/L,,0.60286
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47168,b3-10-2,F,JBEI-17798,2% Glucose,100% unlabeled,,,1930,HPLC,47288,b3-10-2,Acetate,EC,2017-08-31 22:59:03.203480+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47169,b3-10-3,F,JBEI-17798,2% Glucose,100% unlabeled,,,1930,HPLC,47289,b3-10-3,D-Glucose,EC,2017-08-31 22:59:03.231687+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47088,b1-04-2,F,JBEI-17790,2% Glucose,100% unlabeled,,,1930,HPLC,47208,b1-04-2,Pyruvate,EC,2017-08-31 22:58:49.468822+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47093,b1-11-1,F,JBEI-17785,2% Glucose,100% unlabeled,,,1930,HPLC,47213,b1-11-1,Formate,EC,2017-08-31 22:58:50.273918+00:00,hours,g/L,,0.20976
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47104,b1-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,1930,HPLC,47224,b1-9017-2,Succinate,EC,2017-08-31 22:58:51.881335+00:00,hours,g/L,,0.05355
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47126,b2-29-2,F,JBEI-17816,2% Glucose,100% unlabeled,,,1930,HPLC,47246,b2-29-2,D-Glucose,EC,2017-08-31 22:58:55.792407+00:00,hours,,,1.15622
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47169,b3-10-3,F,JBEI-17798,2% Glucose,100% unlabeled,,,1930,HPLC,47289,b3-10-3,Pyruvate,EC,2017-08-31 22:59:03.261158+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47169,b3-10-3,F,JBEI-17798,2% Glucose,100% unlabeled,,,1930,HPLC,47289,b3-10-3,Succinate,EC,2017-08-31 22:59:03.293219+00:00,hours,g/L,,0.01045
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47126,b2-29-2,F,JBEI-17816,2% Glucose,100% unlabeled,,,1930,HPLC,47246,b2-29-2,Pyruvate,EC,2017-08-31 22:58:55.817309+00:00,hours,,,0.17049
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47169,b3-10-3,F,JBEI-17798,2% Glucose,100% unlabeled,,,1930,HPLC,47289,b3-10-3,Formate,EC,2017-08-31 22:59:03.376312+00:00,hours,g/L,,0.03709
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47169,b3-10-3,F,JBEI-17798,2% Glucose,100% unlabeled,,,1930,HPLC,47289,b3-10-3,Acetate,EC,2017-08-31 22:59:03.417275+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47104,b1-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,1930,HPLC,47224,b1-9017-2,Formate,EC,2017-08-31 22:58:51.936479+00:00,hours,g/L,,0.15146
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47126,b2-29-2,F,JBEI-17816,2% Glucose,100% unlabeled,,,1930,HPLC,47246,b2-29-2,Succinate,EC,2017-08-31 22:58:55.841489+00:00,hours,g/L,,0.09937
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47170,b3-13-1,F,JBEI-17807,2% Glucose,100% unlabeled,,,1930,HPLC,47290,b3-13-1,D-Glucose,EC,2017-08-31 22:59:03.451487+00:00,hours,,,0.11447
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47170,b3-13-1,F,JBEI-17807,2% Glucose,100% unlabeled,,,1930,HPLC,47290,b3-13-1,Pyruvate,EC,2017-08-31 22:59:03.480623+00:00,hours,,,0.14355
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47126,b2-29-2,F,JBEI-17816,2% Glucose,100% unlabeled,,,1930,HPLC,47246,b2-29-2,Formate,EC,2017-08-31 22:58:55.889287+00:00,hours,g/L,,0.35643
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47170,b3-13-1,F,JBEI-17807,2% Glucose,100% unlabeled,,,1930,HPLC,47290,b3-13-1,Succinate,EC,2017-08-31 22:59:03.511471+00:00,hours,g/L,,0.08769
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47170,b3-13-1,F,JBEI-17807,2% Glucose,100% unlabeled,,,1930,HPLC,47290,b3-13-1,Formate,EC,2017-08-31 22:59:03.569271+00:00,hours,g/L,,0.41736
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47093,b1-11-1,F,JBEI-17785,2% Glucose,100% unlabeled,,,1930,HPLC,47213,b1-11-1,Acetate,EC,2017-08-31 22:58:50.300967+00:00,hours,g/L,,0.75607
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47104,b1-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,1930,HPLC,47224,b1-9017-2,Acetate,EC,2017-08-31 22:58:51.963459+00:00,hours,g/L,,0.84157
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47126,b2-29-2,F,JBEI-17816,2% Glucose,100% unlabeled,,,1930,HPLC,47246,b2-29-2,Acetate,EC,2017-08-31 22:58:55.913822+00:00,hours,g/L,,0.34219
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47170,b3-13-1,F,JBEI-17807,2% Glucose,100% unlabeled,,,1930,HPLC,47290,b3-13-1,Acetate,EC,2017-08-31 22:59:03.609196+00:00,hours,g/L,,0.4687
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47171,b3-13-2,F,JBEI-17807,2% Glucose,100% unlabeled,,,1930,HPLC,47291,b3-13-2,D-Glucose,EC,2017-08-31 22:59:03.639559+00:00,hours,,,0.62842
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47127,b2-29-3,F,JBEI-17816,2% Glucose,100% unlabeled,,,1930,HPLC,47247,b2-29-3,D-Glucose,EC,2017-08-31 22:58:55.939888+00:00,hours,,,1.48476
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47171,b3-13-2,F,JBEI-17807,2% Glucose,100% unlabeled,,,1930,HPLC,47291,b3-13-2,Pyruvate,EC,2017-08-31 22:59:03.667357+00:00,hours,,,0.1938
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47171,b3-13-2,F,JBEI-17807,2% Glucose,100% unlabeled,,,1930,HPLC,47291,b3-13-2,Succinate,EC,2017-08-31 22:59:03.696776+00:00,hours,g/L,,0.1261
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47105,b1-rfp-1,F,,2% Glucose,100% unlabeled,,,1930,HPLC,47225,b1-rfp-1,D-Glucose,EC,2017-08-31 22:58:51.990653+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47127,b2-29-3,F,JBEI-17816,2% Glucose,100% unlabeled,,,1930,HPLC,47247,b2-29-3,Pyruvate,EC,2017-08-31 22:58:55.963763+00:00,hours,,,0.17853
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47171,b3-13-2,F,JBEI-17807,2% Glucose,100% unlabeled,,,1930,HPLC,47291,b3-13-2,Formate,EC,2017-08-31 22:59:03.757157+00:00,hours,g/L,,0.44672
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47171,b3-13-2,F,JBEI-17807,2% Glucose,100% unlabeled,,,1930,HPLC,47291,b3-13-2,Acetate,EC,2017-08-31 22:59:03.789250+00:00,hours,g/L,,0.35023
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47127,b2-29-3,F,JBEI-17816,2% Glucose,100% unlabeled,,,1930,HPLC,47247,b2-29-3,Succinate,EC,2017-08-31 22:58:55.988267+00:00,hours,g/L,,0.13427
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47172,b3-13-3,F,JBEI-17807,2% Glucose,100% unlabeled,,,1930,HPLC,47292,b3-13-3,D-Glucose,EC,2017-08-31 22:59:03.817163+00:00,hours,,,0.0
